"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"52","EDCS-29600330","Sardinia","Fordongianus / Hydata Hypsitana / Forum Traiani",13,14,"miliaria","tituli sacri",NA,"Imp(erator) Caesar / August(us) divi f(ilius) / pater patriae / pontifex maximus / trib(unicia) potestat(e) XXXVI / obtinente T(ito) Pomp(e)io / [P]roculo / pro leg(ato) / X","Imperator Caesar Augustus divi filius pater patriae pontifex maximus tribunicia potestate XXXVI obtinente Tito Pompeio Proculo pro legato X",NA,"39.994549","8.809828","lapis"
"53","EDCS-12100477","Sardinia","Fordongianus / Hydata Hypsitana / Forum Traiani",387,388,"miliaria",NA,NA,"DD(ominis) nn(ostris) / Mag[no] / Maximo / et Fl(avio) Victori / [s]emper / [Aug(ustis)","DDominis nnostris Magno Maximo et Flavio Victori semper Augustis",NA,"39.994549","8.809828","lapis"
"54","EDCS-12100658","Sardinia","Fordongianus / Hydata Hypsitana / Forum Traiani",253,253,"miliaria",NA,NA,"]OIPP cu[rante M(arco) Calpurnio] / Caeliano v(iro) e(gregio) proc(uratore) / suo","OIPP curante Marco Calpurnio Caeliano viro egregio procuratore suo",NA,"39.994549","8.809828","lapis"
"55","EDCS-22500785","Sardinia","Guspini / Neapolis Uselis",NA,NA,"miliaria","tituli operum",NA,"a Neapoli Us]/ellum(?) usq(ue) vetusta/te corruptam re/stuit [3]TE / [3]C[","a Neapoli Usellum us que vetustate corruptam restuit TE C",NA,"39.541340","8.633131","lapis"
"56","EDCS-22500778","Sardinia","Lido di Orri",248,248,"miliaria","tituli operum",NA,"XI / Imp(erator) Caes(ar) M(arcus) Iul[i]/us Philippus Pius Felix / Aug(ustus) pont(ifex) max(imus) trib(unicia) pot(estate) [3] / co(n)s(ul) III p(ater) p(atriae) proco(n)s(ul) et / Imp(erator) Caes(ar) M(arcus) Iulius Phi/lippus Pius Felix Aug(ustus) / filius dom(ini) nost(ri) Aug(ustus) / pont(ifex) max(imus) trib(unicia) pot(estate) V / co(n)s(ul) II p(ater) p(atriae) proco(n)s(ul) viam / quae ducit a Nora Ka/ralib(us) vetustate cor/[r]u[p]tam restituerunt / [cur]ante M[3]O[3]IA / [","XI Imperator Caesar Marcus Iulius Philippus Pius Felix Augustus pontifex maximus tribunicia potestate consul III pater patriae proconsul et Imperator Caesar Marcus Iulius Philippus Pius Felix Augustus filius domini nostri Augustus pontifex maximus tribunicia potestate V consul II pater patriae proconsul viam quae ducit a Nora Karalibus vetustate corruptam restituerunt curante M O IA",NA,"39.9002854","9.6818594","lapis"
"57","EDCS-34700106","Sardinia","Lipparaggia, Olbia",257,257,"miliaria","tituli operum",NA,"] P(ublio) L[icinio 3] / Cornelio Saloni[no 3] / Caes(ar) Augustus [viam quae ducit a Karalib(us)] / [Ol]bi(a)e vetustate cor[ruptam restituit] / curante Caeliano / [v(iro)] e(gregio) p(rovinciae) Sardin[iae] / proc(uratore) suo","Publio Licinio Cornelio Salonino Caesar Augustus viam quae ducit a Karalibus Olbiae vetustate corruptam restituit curante Caeliano viro egregio provinciae Sardiniae procuratore suo",NA,"40.9232659","9.5027442","lapis"
"58","EDCS-34700107","Sardinia","Lipparaggia, Olbia",308,308,"miliaria",NA,NA,"]L Cor[ne]li[o] Fortuna/[tiano] v(iro) e(gregio) pr(a)eside / [p(rovinciae)] Sardini(a)e","L Cornelio Fortunatiano viro egregio praeside provinciae Sardiniae",NA,"40.9232659","9.5027442","lapis"
"59","EDCS-34700108","Sardinia","Lipparaggia, Olbia",282,283,"miliaria",NA,NA,"] nobilissi/mi BI[3] / [3] Aelio [3] pr[aes(ide?)","nobilissimi BI Aelio praeside",NA,"40.9232659","9.5027442","lapis"
"60","EDCS-34700109","Sardinia","Lipparaggia, Olbia",NA,NA,"miliaria","tituli operum",NA,"]AV[3] / [6] / Aug(ustus) viam / [3] Olbiae [3] / restituerun[t] / [cur]ante [","AV Augustus viam Olbiae restituerunt curante",NA,"40.9232659","9.5027442","lapis"
"61","EDCS-34700110","Sardinia","Lipparaggia, Olbia",NA,NA,"miliaria",NA,NA,"]P[3] / [3]VP[3] / [3]II[3]AX[","P VP II AX",NA,"40.9232659","9.5027442","lapis"
"62","EDCS-34700111","Sardinia","Lipparaggia, Olbia",193,305,"miliaria",NA,NA,"] v(iro) e(gregio) / [","viro egregio",NA,"40.9232659","9.5027442","lapis"
"63","EDCS-78200061","Sardinia","Macumere / Macomer / Macopsisa",NA,NA,"miliaria","tituli sacri",NA,"] Aug[usto] German[ico max(imo?) ] / [pont(ifici?)] maximo t[rib(unicia)] / [p]ot(estate) I[3] p(atri) p(atriae) proco(n)[s(uli)] / [3]A[3] / [3] M(arco) Au[r(elio?) 3] / [3] C(a)esar[i] P[3] / [3]E[3]O[3]M[3] / [3 praes(ide) prov(inciae) Sa]rd(iniae) dev(oto) [N(umini) m(aiestati)q(ue) eorum(?)]","Augusto Germanico maximo pontifici maximo tribunicia potestate I patri patriae proconsuli A Marco Aurelio Caesari P E O M praeside provinciae Sardiniae devoto Numini maiestati que eorum",NA,"40.2651904","8.7813868","lapis"
"64","EDCS-22500060","Sardinia","Macumere / Macomer / Macopsisa",201,400,"miliaria",NA,NA,"] / [m(ilia) p(assuum)] I[3] / Molar[ia] / [","milia passuum I Molaria",NA,"40.2651904","8.7813868","lapis"
"65","EDCS-22500800","Sardinia","Macumere / Macomer / Macopsisa",74,74,"miliaria",NA,NA,"[M(ilia)] p(assuum) LV [a] Turr[e] / [I]mp(erator) Caesar Vespasianus Aug(ustus) / po[n]t[i]fex maximus trib(unicia) / pot(estate) V imp(erator) XIII p(ater) p(atriae) co(n)s(ul) V / desig(natus) VI c[en]so[r r]ef[e]cit / et [restituit] CEX[3] / Sex(to) Sub[rio Dextr]o [pr]o[c(uratore) et] / praef(ecto) S[ardin]iae //","Milia passuum LV a Turre Imperator Caesar Vespasianus Augustus pontifex maximus tribunicia potestate V imperator XIII pater patriae consul V designatus VI censor refecit et restituit CEX Sexto Subrio Dextro procuratore et praefecto Sardiniae",NA,"40.2651904","8.7813868","lapis"
"66","EDCS-22500801","Sardinia","Macumere / Macomer / Macopsisa",74,74,"miliaria",NA,NA,"[M(ilia) p(assuum) L]VI a Turre / [Imp(erator) Cae]sar Vespasianus Aug(ustus) / [pont]ifex maximus trib(unicia) / [pot(estate) V] imp(erator) XIII p(ater) p(atriae) co(n)s(ul) V / [desi]g(natus) VI censor refecit I[3]IVI / et restituit / [Sex(to)] Subrio Dextro proc(uratore) et / praef(ecto) Sardiniae","Milia passuum LVI a Turre Imperator Caesar Vespasianus Augustus pontifex maximus tribunicia potestate V imperator XIII pater patriae consul V designatus VI censor refecit I IVI et restituit Sexto Subrio Dextro procuratore et praefecto Sardiniae",NA,"40.2651904","8.7813868","lapis"
"67","EDCS-22500802","Sardinia","Macumere / Macomer / Macopsisa",198,209,"miliaria","tituli operum",NA,"M(ilia) p(asuum) LVI / Imp(erator) Caes(ar) L(ucius) Septimius Severus Pius Per/tinax Aug(ustus) Arabicus Adiabe[n]ic(us) Par/t(h)icus maximus et Imp(erator) Caes(ar) M(arcus) Aurelius / Antoninus Pius Felix Aug(ustus) [3] / [6] / [3]ris Karalis ducit / [vetusta]te corruptam / [restitueru]nt [cur]ante M(arco) [D]omitio / [3] proc(uratore) suo","Milia pasuum LVI Imperator Caesar Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus maximus et Imperator Caesar Marcus Aurelius Antoninus Pius Felix Augustus ris Karalis ducit vetustate corruptam restituerunt curante Marco Domitio procuratore suo",NA,"40.2651904","8.7813868","lapis"
"68","EDCS-12100666","Sardinia","Mores / Hafa",250,251,"miliaria",NA,NA,"[M(ilia) p(assuum) 3] / [d(ominis) n(ostris) Imp(eratori) Caes(ari) C(aio) Messio] / [Q(uinto) Traiano Decio Pio Fel(ici)] / [Aug(usto) et Q(uinto) Herennio Etrusco] / [Messio Decio et C(aio) Val(enti) Hostiliano] / Mess[io Quinto nobilissimis Caesari]/bus principib(u)s iu[vent(utis) filiis] / d(omini) n(ostri) Traiani Aug(usti) [viam quae du]/cit a Karalis l[biae vet(ustate) corr(uptam)] / restituerunt [curante] / M(arco) An[t(onio)] Sept(imio) Her[aclito] / [proc(uratore) eorum e(gregio) v(iro)]","Milia passuum dominis nostris Imperatori Caesari Caio Messio Quinto Traiano Decio Pio Felici Augusto et Quinto Herennio Etrusco Messio Decio et Caio Valenti Hostiliano Messio Quinto nobilissimis Caesaribus principibus iuventutis filiis domini nostri Traiani Augusti viam quae ducit a Karalis lbiae vetustate corruptam restituerunt curante Marco Antonio Septimio Heraclito procuratore eorum egregio viro",NA,"40.548360","8.831221","lapis"
"69","EDCS-08400269","Sardinia","Mores / Hafa",244,244,"miliaria","tituli operum",NA,"M(ilia) p(assuum) CXVIIII / [I]mp(erator) Caesar M(arcus) Iul[ius] / [Phil]ippus Pius Felix Aug(ustus) / pontifex maximus tr[i]/buniciae potesta(ti)s p(ater) p(atriae) / proconsul viam qu(a)e du[cit] / a Karalis Oliae etust[ate] / corruptam restituit cur[a]/nte M(arco) Ulpio Victore / proc(uratore) suo / e(gregio) v(iro)","Milia passuum CXVIIII Imperator Caesar Marcus Iulius Philippus Pius Felix Augustus pontifex maximus tribuniciae potestatis pater patriae proconsul viam quae ducit a Karalis Oliae etustate corruptam restituit curante Marco Ulpio Victore procuratore suo egregio viro",NA,"40.548360","8.831221","lapis"
"70","EDCS-08400270","Sardinia","Mores / Hafa",253,257,"miliaria","tituli operum",NA,"[M(ilia) p(assuum) CXVIIII] / [Imp(eratori)] Caes(ari) [P(ublio) Licinio] / [Va]leriano Pio [Fel(ici) Aug(usto)] / pont(ifici) max(imo) trib(unicia) pote[st(ate) co(n)s(uli) pro]/[co(n)s(uli)] et Imp(eratori) Caes(ari) P(ublio) Lici[nio] / [G]all(i)en{i}o Valeria[no] / [P]io Fel(ici) Aug(usto) pont(ifici) [max(imo)] / [t]rib(unicia) pot[e]st(ate) co(n)s(uli) [proco(n)s(uli)] / viam quae duc[it a Karalibus] / Olb[iae] vet(ustate) cor[ruptam restituerunt] / [curante M(arco) C]alpu[rnio] / [Cael]iano [v(iro?) e(gregio?)] / [pr]oc(uratore) suo","Milia passuum CXVIIII Imperatori Caesari Publio Licinio Valeriano Pio Felici Augusto pontifici maximo tribunicia potestate consuli proconsuli et Imperatori Caesari Publio Licinio Gallieno Valeriano Pio Felici Augusto pontifici maximo tribunicia potestate consuli proconsuli viam quae ducit a Karalibus Olbiae vetustate corruptam restituerunt curante Marco Calpurnio Caeliano viro egregio procuratore suo",NA,"40.548360","8.831221","lapis"
"71","EDCS-08400271","Sardinia","Mores / Hafa",270,270,"miliaria","tituli operum",NA,"M(ilia) p(assuum) CXVIIII / d(omino) n(ostro) Imp(eratori) Ca/es(ari) M(arco) Aurelio / Claudio P(io) Felici / Invicto{is} Aug{g}(usto) / pontifici maxi/{xi}mo tr(i)b(unicia) pot(estate) p(atri) p(atriae) / proco(n)s(uli) viam q/u(a)e duc(it) a Kar(alibus) Olb(iae) ve/tust{i}(ate) corr(uptam) rest(ituit) cur(ante) / M(arco) Aurelio Quintillo proc(uratore) suo / e(gregio) v(iro)","Milia passuum CXVIIII domino nostro Imperatori Caesari Marco Aurelio Claudio Pio Felici Invicto Augusto pontifici maximo tribunicia potestate patri patriae proconsuli viam quae ducit a Karalibus Olbiae vetustate corruptam restituit curante Marco Aurelio Quintillo procuratore suo egregio viro",NA,"40.548360","8.831221","lapis"
"72","EDCS-22500787","Sardinia","Muristenis / Monastir",208,209,"miliaria","tituli operum","tituli sacri","[Imp(erator) Caesar] / [divi] Marci filius [divi Pii nepos] / [divi] Hadriani pro[nepos divi] / [Tra]iani et divi Ne[rvae abnepos] / [L(ucius) S]eptimius Seve[rus Pius Per]/[tin]ax Aug(ustus) Arab(icus) [Adiab(enicus) Parth(icus) max(imus)] / [pont(ifex) m]ax(imus) trib(unicia) potest(ate) [XV co(n)s(ul) III] / [et I]mp(erator) Caes(ar) Seve[ri filius] / [divi Mar]ci nepos [divi Pii pro]/[nepos] divi Hadri[ani et divi] / [Traiani] abnepos [M(arcus) Aurelius] / [Severus] Antoninus [Pius] / [Felix Au]g(ustus) trib(unicia) po[test]/[ate X] co(n)s(ul) III p(ater) p(atriae) et [[[P(ublius) Septi]]]/[[[mius Geta] nobilissimus Caes(ar)]]] / [Severi Au]g(usti) fil(ius) et Anto[nini Aug(usti)] / [frater] co(n)s(ul) II viam [ad] / [Turr]em muniri ius[serunt]","Imperator Caesar divi Marci filius divi Pii nepos divi Hadriani pronepos divi Traiani et divi Nervae abnepos Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus maximus pontifex maximus tribunicia potestate XV consul III et Imperator Caesar Severi filius divi Marci nepos divi Pii pronepos divi Hadriani et divi Traiani abnepos Marcus Aurelius Severus Antoninus Pius Felix Augustus tribunicia potestate X consul III pater patriae et Publius Septimius Geta nobilissimus Caesar Severi Augusti filius et Antonini Augusti frater consul II viam ad Turrem muniri iusserunt",NA,"39.384740","9.044841","lapis"
"73","EDCS-22500807","Sardinia","Nuragheddu",284,305,"miliaria",NA,NA,"] / Diocletiano / [","Diocletiano",NA,"40.800885","9.6440419","lapis"
"74","EDCS-22500803","Sardinia","Nuragus / Valentia",364,366,"miliaria","tituli operum",NA,"M(ilia) p(assuum) [3] / d(omino) (ostro) Valentiniano Aug(usto) / trib(uniciae) potestatis pater/ patriae viam quae a / [Karalibus ducit Olb(iam)] / vetustate corruptam / restituit / curante Fl(avio) Maximino / [pro]curatore suo","Milia passuum domino ostro Valentiniano Augusto tribuniciae potestatis pater patriae viam quae a Karalibus ducit Olbiam vetustate corruptam restituit curante Flavio Maximino procuratore suo",NA,"39.776247","9.038136","lapis"
"75","EDCS-28200077","Sardinia","Nuragus / Valentia",46,46,"miliaria",NA,NA,"LIIX a Karalis / Ti(berius) Claudius Caesar / Aug(ustus) Germanicus / pont(ifex) max(imus) tr(ibunicia) pot(estate) VI / p(ater) p(atriae) imp(erator) XI co(n)s(ul) des(ignatus) IIII / L(ucio) Aurelio Patroclo / praef(ecto) Sard(iniae) / iussit","LIIX a Karalis Tiberius Claudius Caesar Augustus Germanicus pontifex maximus tribunicia potestate VI pater patriae imperator XI consul designatus IIII Lucio Aurelio Patroclo praefecto Sardiniae iussit",NA,"39.776247","9.038136","lapis"
"76","EDCS-12100651","Sardinia","Nuraxinieddu",384,388,"miliaria",NA,NA,"DD(ominis) nn(ostris) / Magno M/aximo et / Fl(avio) Victore / [s]em[p(er)] Aug(ustis) / nobi(lissimo) Cae{x}sa(re) / [3]V[3]OEX[3] V/[3]ER[3]O[3] pr(aeside) / pro(vinciae) Sard(iniae)","DDominis nnostris Magno Maximo et Flavio Victore semper Augustis nobilissimo Caesare V OEX V ER O praeside provinciae Sardiniae",NA,"39.9346186","8.5960346","lapis"
"77","EDCS-28200076","Sardinia","Ollasta Useddus / Albagiara",46,46,"miliaria",NA,NA,"XL[I]IX a Kar[alis] / Ti(berius) Claudius Cae[sar] / Aug(ustus) [G]ermanic[us] / pont(ifex) ma[x(imus) tr(ibunicia)] p[ot(estate) VI(?)] / [p(ater)] p(atriae) [imp(erator) XI c]o(n)s(ul) d[es(ignatus) IIII] / [","XLIIX a Karalis Tiberius Claudius Caesar Augustus Germanicus pontifex maximus tribunicia potestate VI pater patriae imperator XI consul designatus IIII",NA,"39.787646","8.862032","lapis"
"78","EDCS-22500804","Sardinia","Oscheri / Oschiri",244,244,"miliaria","tituli operum",NA,"M(ilia) p(assuum) CLXV / Imp(erator) Caes(ar) / M(arcus) Iulius / Philippus Pius / Felix Aug(ustus) pontifex / max(imus) trib(unicia) potesta / p(ater) p(atriae) proc(onsul) viam quae / ducit a Karalibus / Oliae vetustate / corrupta(m) restituit / curante M(arco) Ulpio / Victore proc(uratore) suo / e(gregio) v(iro)","Milia passuum CLXV Imperator Caesar Marcus Iulius Philippus Pius Felix Augustus pontifex maximus tribunicia potesta pater patriae proconsul viam quae ducit a Karalibus Oliae vetustate corruptam restituit curante Marco Ulpio Victore procuratore suo egregio viro",NA,"40.719766","9.101024","lapis"
"79","EDCS-22500792","Sardinia","Othieri / Ozieri",337,337,"miliaria",NA,NA,"M(ilia) p(assuum) CXXXI / d(omino) n(ostro) Fl(avio) Dl/matio be(a)tissimo / Aug(usto) nobilis/simo Caes(ari) / Fl(avius) Octavian(us) / p(raeses) p(rovinciae) Sard(iniae) devo/tus Numi/[ni maiestati]/que eius","Milia passuum CXXXI domino nostro Flavio Dlmatio beatissimo Augusto nobilissimo Caesari Flavius Octavianus praeses provinciae Sardiniae devotus Numini maiestati que eius",NA,"40.5859373","9.0010431","lapis"
"80","EDCS-71000530","Sardinia","Othieri / Ozieri",235,238,"miliaria",NA,NA,"]IDVIE[3] / proc[uratore] suo / [3 Oct]abiano / v(iro) [e(gregio)] / [3]O[3]","IDVIE procuratore suo Octabiano viro egregio O",NA,"40.5859373","9.0010431","lapis"
"81","EDCS-09400446","Sardinia","Pedra Zoccada / Terranova Pausania",236,236,"miliaria","tituli operum",NA,"M(ilia) p(assuum) CLXIII / Imp(erator) Caes(ar) M(arcus) Iulius / Ph[i]lippus / Pius Felix Aug(ustus) / pontifex max(imus) trib(unicia) / p(otestate) II p(ater) p(atriae) proc(onsul) co(n)s(ul) via(m) / qu(a)e adduct a Kara/libus Oli(a)e su(a)e vetus/tate corrupta(m) res/titui[t] curante / [3]IN[3] / [3]ius v(ir) e(gregius) / [","Milia passuum CLXIII Imperator Caesar Marcus Iulius Philippus Pius Felix Augustus pontifex maximus tribunicia potestate II pater patriae proconsul consul viam quae adduct a Karalibus Oliae suae vetustate corruptam restituit curante IN ius vir egregius",NA,"41.0055365","9.5654655","lapis"
"82","EDCS-05200294","Sardinia","Posthudorra / Porto Torres / Turris Libisonis",305,311,"miliaria",NA,NA,"M(ilia) p(assuum) XXII / d(omino) n(ostro) Imp(eratori) / Caes(ari) Gal(erio) / [Val(erio) M]ax/[imiano","Milia passuum XXII domino nostro Imperatori Caesari Galerio Valerio Maximiano",NA,"40.8344403","8.4031462","lapis"
"83","EDCS-22500172","Sardinia","Pula / Nora",244,244,"miliaria","tituli operum",NA,"II / Imp(erator) Caesar / M(arcus) Iulius Phi/lippus Pius Fe/lix Augustus / pontifex maxi/mus tribuni/ciae potestatis / pater patriae / proconsul vi/am quae a Nora / ducit Karalibus / vetustate cor/rupta restitu/it curante M(arco) / Ulpio Victore / procuratore / suo e(gregio) v(iro)","II Imperator Caesar Marcus Iulius Philippus Pius Felix Augustus pontifex maximus tribuniciae potestatis pater patriae proconsul viam quae a Nora ducit Karalibus vetustate corrupta restituit curante Marco Ulpio Victore procuratore suo egregio viro",NA,"39.007433","9.001646","lapis"
"84","EDCS-22500173","Sardinia","Pula / Nora",253,253,"miliaria","tituli operum",NA,"VI / Imp(erator) Caesar [3]anus Aug(ustus) / pont(ifex) max(imus) trib(unicia) / pot(estate) V co(n)s(ul) II p(ater) p(atriae) pro/co(n)s(ul) viam quae du/cit a Nora Kara/libus vetustate / corruptam / restituit curante M(arco) Cal/[3] / pro[c(uratore)] provinciae / Sard(iniae) e(gregio) v(iro)","VI Imperator Caesar anus Augustus pontifex maximus tribunicia potestate V consul II pater patriae proconsul viam quae ducit a Nora Karalibus vetustate corruptam restituit curante Marco Cal procuratore provinciae Sardiniae egregio viro",NA,"39.007433","9.001646","lapis"
"85","EDCS-34700103","Sardinia","Pula / Nora",248,248,"miliaria","tituli operum",NA,"VII / Imp(erator) Caes(ar) [M(arcus)] Iulius / Philippus [Pi]us Felix / Aug(ustus) pont(ifex) m[ax(imus)] trib(unicia) / pot(estate) V co(n)s(ul) III p(ater) p(atriae) proco(n)s(ul) / Imp(erator) Caes(ar) M(arcus) Iulius Phi/lippus Pius Felix Aug(ustus) fi/lius d(omini) n(ostri) Phil[ip]pi Aug(usti) / pont(ifex) max(imus) trib(unicia) pot(estate) V co(n)s(ul) II / p(ater) p(atriae) proco(n)s(ul) vi[a]m quae / ducit a Nora [Bitiae] / vetustate [co]rrup/tam restituerunt / curante P(ublio) Aelio Va/lente proc(uratore) eorum / praef(ecto) prov(inciae) Sard(iniae) / e(gregio) v(iro)","VII Imperator Caesar Marcus Iulius Philippus Pius Felix Augustus pontifex maximus tribunicia potestate V consul III pater patriae proconsul Imperator Caesar Marcus Iulius Philippus Pius Felix Augustus filius domini nostri Philippi Augusti pontifex maximus tribunicia potestate V consul II pater patriae proconsul viam quae ducit a Nora Bitiae vetustate corruptam restituerunt curante Publio Aelio Valente procuratore eorum praefecto provinciae Sardiniae egregio viro",NA,"39.007433","9.001646","lapis"
"86","EDCS-34700104","Sardinia","Pula / Nora",282,283,"miliaria","tituli operum",NA,"M(ilia) p(assuum) VII / Impp(eratoribus) Caess(aribus) / M(arco) Aurelio Caro Pio / Felici Invico avo / pontific{t}i maximo / tribuniciae potesa(tis) / co(n)s(uli) {p} p(atri) p(atriae) / proco(n)s(uli) e / M(arco) Aurelio Carino / nobilissimo Caes(ari) / Germanicis viam / q(u)ae duc a Nor iti(ae) / vetusate cor[ruptam","Milia passuum VII Impperatoribus Caessaribus Marco Aurelio Caro Pio Felici Invico avo pontifici maximo tribuniciae potesatis consuli patri patriae proconsuli e Marco Aurelio Carino nobilissimo Caesari Germanicis viam quae duc a Nor itiae vetusate corruptam",NA,"39.007433","9.001646","lapis"
"87","EDCS-34700105","Sardinia","Pula / Nora",352,361,"miliaria","tituli operum",NA,"M(ilia) VII / d(omino) n(ostro) / Fla(vio) Iulio / Constan/tio victo/ri semper / Aug(usto) d(omino?) p(er)p(etuo?) / curante / Fla(vio) Ama/chio v(iro) p(erfectissimo) / p(raeside) p(rovinciae) Sard(iniae) / (iam) qu(a)e d(ucit) a / Nora Qui/za(m)","Milia VII domino nostro Flavio Iulio Constantio victori semper Augusto domino perpetuo curante Flavio Amachio viro perfectissimo praeside provinciae Sardiniae iam quae ducit a Nora Quizam",NA,"39.007433","9.001646","lapis"
"88","EDCS-70500079","Sardinia","Pula / Nora",211,300,"miliaria",NA,NA,"] / [Pi]o Felici In[victo] / [po]ntifici m[aximo] / [t(ribunicia) p(otestate) 3] co(n)s(uli) II p(atri) p(atriae) [proco(n)s(uli)] / [No]renses [ // P]io Felic [3] / [3 po]ntific[i max(imo)","Pio Felici Invicto pontifici maximo tribunicia potestate consuli II patri patriae proconsuli Norenses Pio Felic pontifici maximo",NA,"39.007433","9.001646","lapis"
"89","EDCS-55702046","Sardinia","Rebeccu",305,306,"miliaria",NA,NA,"] / noilissimo [Cae]/sari cr[a]n[te] / [Valeri]o Domitiano / [v(iro) p(erfectissimo)] pr(a)esidi pro[vinciae Sardiniae] / [","noilissimo Caesari crante Valerio Domitiano viro perfectissimo praesidi provinciae Sardiniae",NA,"40.4235713","8.808965","lapis"
"90","EDCS-34700112","Sardinia","Roti li Pioni / Terranova Pausania",283,283,"miliaria",NA,NA,"M(ilia) p(assuum) CLXV / Imp(eratori) M(arco) Aurelio Caro / Pio Fel(ici) Aug(usto) et Imp(eratori) Caes(ari) M(arco) Aurel(io) Carino / P(io) F(elici) [Aug(usto)] pontif(ici) max(imo) tribunic(iae) potestatis / [3 vetusta]te / cor[rupt]a[m","Milia passuum CLXV Imperatori Marco Aurelio Caro Pio Felici Augusto et Imperatori Caesari Marco Aurelio Carino Pio Felici Augusto pontifici maximo tribuniciae potestatis vetustate corruptam",NA,"40.9071298","9.399559","lapis"
"91","EDCS-71100115","Sardinia","Roti li Pioni / Terranova Pausania",293,294,"miliaria","tituli sacri",NA,"[Imp(eratori) Caes(ari)] / [3 C(aio)] Val[er]/io Dio[cleti]/ano [3] / divi Ga[lerio Caes(ari)] / P(iis) F(elicibus) Invi[ctis] / pon(tifici) [max(imo)] tr[ib(unicia) pot(estate)] / II Im/p(eratori) p(er)p(e)t(uo) / Val(erius) Fl[avia]/nus v(ir) p?(erfectissimus) / p(raeses) S(ardiniae) d(e)v(o)t(us) [N(umini) m(aiestatique)] / eor(um)","Imperatori Caesari Caio Valerio Diocletiano divi Galerio Caesari Piis Felicibus Invictis pontifici maximo tribunicia potestate II Imperatori perpetuo Valerius Flavianus vir perfectissimus praeses Sardiniae devotus Numini maiestati que eorum",NA,"40.9071298","9.399559","lapis"
"92","EDCS-34700114","Sardinia","Roti li Pioni / Terranova Pausania",293,305,"miliaria","tituli operum","tituli sacri","A]urelio [3] / [Au]g(usto) Vi[ctori] sem[per] / [in a]eternum d(omini) n(ostri) / dederunt ipsi / aus{s}picium huius / [3]E[3]V[3]PEPST [am quae] / ducit a Karalibus Olbiae / corrupta(m) restituent(e) / M(arco) Aurelio [Marco]","Aurelio Augusto Victori semper in aeternum domini nostri dederunt ipsi auspicium huius E V PEPST am quae ducit a Karalibus Olbiae corruptam restituente Marco Aurelio Marco",NA,"40.9071298","9.399559","lapis"
"93","EDCS-71100116","Sardinia","Roti li Pioni / Terranova Pausania",282,283,"miliaria","tituli operum",NA,"[Imp(eratori) Caes(ari)] / [M(arco) A]urelio C[ar]o / [Pio Fel(ici) In]v(icto) Aug(usto) [3] / [3]OR[3] / [no]b(ilissimo) C[ae]s(ari) p[rinc(ipi) iuv(entutis)] / [3]OPERI via(m) / [qua]e ducit a Karali[bus 3] / [3] corrupta(m) restituente / [","Imperatori Caesari Marco Aurelio Caro Pio Felici Invicto Augusto OR nobilissimo Caesari principi iuventutis OPERI viam quae ducit a Karalibus corruptam restituente",NA,"40.9071298","9.399559","lapis"
"94","EDCS-34700116","Sardinia","Roti li Pioni / Terranova Pausania",293,305,"miliaria","tituli operum",NA,"] / [Diocle]tia[no 3] / [6] / [6] / [6] / [6] / [viam] qu(a)e / ducit a Karalib(us) Olbi(a)e / corrupta[m restituit] / [curante] P(ublio) Val(erio) [Flaviano] / pr(a)e(side) prov(inciae) Sardi[nae]","Diocletiano viam quae ducit a Karalibus Olbiae corruptam restituit curante Publio Valerio Flaviano praeside provinciae Sardinae",NA,"40.9071298","9.399559","lapis"
"95","EDCS-34700117","Sardinia","Roti li Pioni / Terranova Pausania",226,305,"miliaria",NA,NA,"Imp(erator) / [6] / [6] / [3]III[3] / v(iro) e(gregio) pr(a)es(ide) / provinc(iae) / Sard(iniae)","Imperator III viro egregio praeside provinciae Sardiniae",NA,"40.9071298","9.399559","lapis"
"96","EDCS-34700118","Sardinia","Roti li Pioni / Terranova Pausania",293,361,"miliaria",NA,NA,"]V[3 Const]anti[3] / [3]PO[3] / [3 Kar]alis [3] / [3]I[","V Constanti PO Karalis I",NA,"40.9071298","9.399559","lapis"
"97","EDCS-34700119","Sardinia","Roti li Pioni / Terranova Pausania",NA,NA,"miliaria",NA,NA,"]MAA[3] / [3] Aug(usto) [3] / [3] Caes(ari) [3] / [3] nobi[lissimo 3] / [3] Olbi(a)e [3] / [3] cura[nte","MAA Augusto Caesari nobilissimo Olbiae curante",NA,"40.9071298","9.399559","lapis"
"98","EDCS-71100117","Sardinia","Roti li Pioni / Terranova Pausania",337,340,"miliaria",NA,NA,"D(omino) n(ostro) / Flaio / Iulio Co(n)sta/ntino Pio F[e]/li[ci] / [f]ortiss[i]mo [3]V[3] / [3]VI Caes(ari) p(ontifici) m(aximo) [3] / [3]GT p(atri) p(atriae) proconsu[li 3] / [3]VNA[3] / [3]EI[3]OATIO / [p]r(a)es(ide) [prov(inciae) Sard(iniae) pr]oc(uratore) [suo] / [","Domino nostro Flaio Iulio Constantino Pio Felici fortissimo V VI Caesari pontifici maximo GT patri patriae proconsuli VNA EI OATIO praeside provinciae Sardiniae procuratore suo",NA,"40.9071298","9.399559","lapis"
